"label","message"
"spam","Your university email will be DEACTIVATED unless you confirm your account at university-email-confirm.xyz within 12 hours."
"spam","Your MBA admission is PENDING fee of Rs. 22,000. Pay via Google Pay to admissions@ubuniv to confirm. Deadline: 5 PM today. URGENT!"
"spam","YOU ARE SELECTED! International Rotary Club Scholarship - $5,000. Apply before it's too late at rotary-edu-award.com/apply"
"spam","Your name appears in the NATIONAL SCHOLARSHIP WINNERS LIST! Claim Rs. 90,000 at bit.ly/nspclaim2024. Valid 48 hours only!"
"spam","Important: Your JEE/NEET application is under review. Track status & re-submit documents at jee-status-check.xyz ASAP."
"spam","IMPORTANT: Student welfare fund access requires re-verification. Login at studentfund-check.co.in with your portal password."
"spam","GOVT EDUCATION LOAN SCHEME 2024: Rs. 12 Lakh for every student, no guarantor needed! Register at edu-yojana-apply.xyz ASAP!"
"spam","Your AICTE student profile needs verification. Visit aicte-student-verify.xyz and re-enter your credentials to avoid deletion."
"spam","NEET 2025 LEAKED PAPER available. Contact 9988001122 NOW. Strictly confidential. First come first serve. Don't miss this chance!"
"spam","RBI-approved education grant for students: Rs. 30,000. Submit Aadhaar and bank details at rbi-edu-grant.co.in. Limited applicants!"
"spam","B.Tech direct admission without JEE! Top-ranked private university. Pay Rs. 20,000 advance to hold your seat. Call 8800112233."
"spam","Zero interest student loan - Rs. 10 Lakh. APPROVED WITHIN 1 HOUR! No collateral. Apply at studentcreditfast.in today."
"spam","100% admission guarantee for your child in top engineering college. JEE score not required! Pay Rs. 40,000 now. 9777000111"
"spam","SHOCKING!! Govt is giving FREE laptop 2 every student who registers b4 midnight!! Go 2 laptop-yojana.in NOW!!! REAL OFFER!!!"
"spam","University degree without a single exam! Get your backdated certificate from a deemed university. Whatsapp 9876512345 NOW."
"spam","Special education loan offer: Rs. 25 Lakh at 2% interest! Only for top scorers. Claim NOW at edu-loan-offer.com/special2024"
"spam","Important: Your JEE/NEET application is under review. Track status & re-submit documents at jee-status-check.xyz ASAP."
"spam","Massive discounts on all certification courses! MICROSOFT, AWS, GOOGLE cert for Rs. 499 each. Visit certifyme-cheap.in NOW!!!"
"spam","Special education loan offer: Rs. 25 Lakh at 2% interest! Only for top scorers. Claim NOW at edu-loan-offer.com/special2024"
"spam","INSTANT Education Loan APPROVED for you! Up to Rs. 20 Lakh, no collateral, 0% interest for 1 year! Apply: eduloan-fast.xyz now!"
"spam","NEET 2025 LEAKED PAPER available. Contact 9988001122 NOW. Strictly confidential. First come first serve. Don't miss this chance!"
"spam","B.Tech direct admission without JEE! Top-ranked private university. Pay Rs. 20,000 advance to hold your seat. Call 8800112233."
"spam","Want a foreign university degree? Get authentic-looking transcripts and diplomas from 9900122233. Strictly confidential."
"spam","SHOCKING!! Govt is giving FREE laptop 2 every student who registers b4 midnight!! Go 2 laptop-yojana.in NOW!!! REAL OFFER!!!"
"spam","Experience certificates, degree certificates, and bonafide letters for any institution. Instant WhatsApp delivery. 7788990011"
"spam","100% PLACEMENT GUARANTEE after our 3-month course in Python! Starting salary Rs. 8 LPA. Enroll now: placeyou-tech.com. Only 10 seats!"
"spam","FINAL NOTICE: Your college seat will be cancelled in 3 hours if you don't pay Rs. 12,000. Transfer to 9988776644@upi now!"
"spam","FREE NEET coaching worth Rs. 1.2 Lakh by govt initiative! Register at neet-free-govt.xyz with Aadhaar & photo ASAP!!"
"spam","STUDY IN CANADA FREE!! Visa + scholarship guaranteed by our agency. Pay Rs. 10,000 processing fee. Call: 9876001234 ASAP!"
"spam","B.Tech direct admission without JEE! Top-ranked private university. Pay Rs. 20,000 advance to hold your seat. Call 8800112233."
"spam","INTERNSHIP ABROAD guaranteed! USA/UK/Germany. 3-month program. Pay Rs. 50,000 processing. Register at global-intern-now.xyz"
"spam","ALERT: The government is offering free B.Tech seats to meritorious students. Apply at govtbtech2024.xyz BEFORE 11:59 PM tonight!"
"spam","WOW!! EARN Rs.50000/month while studying!! GENUINE OFFER!! Register at earn-study-now.co.in & pay Rs.999 joining fee. 100% REAL!!"
"spam","Get IELTS 8.0 Band certificate without exam!! 100% genuine. WhatsApp 9988122334. Strictly confidential. Price: Rs. 25,000."
"spam","WARNING: Your MBBS seat allocated through counselling will be cancelled unless you pay Rs. 50,000 TODAY. Call 9922334455 now!"
"spam","SPECIAL OFFER: Get certified in 10 skills for Rs. 299 only! Including AWS, Python, AI, & more. Click: all-cert-cheap.in. 2 hrs left!"
"spam","This week only: Complete degree programs online for just Rs. 5,000! UGC recognised. Enroll at degree-cheap.edu.xyz TODAY!"
"spam","Get your NEET rank upgraded through our special revision program. Seats: 10. Cost: Rs. 5 Lakh. Call 9988443322. Confidential."
"spam","Earn Rs. 5,000/day while studying! Just refer 5 friends to our course. Register at studyearn-mlm.xyz. No experience needed!"
"spam","Become a CERTIFIED DOCTOR online in 6 months! WHO-recognized MBBS equivalent. Only Rs. 1.2 Lakh. Call 9099887766 now!"
"spam","Your name appears in the NATIONAL SCHOLARSHIP WINNERS LIST! Claim Rs. 90,000 at bit.ly/nspclaim2024. Valid 48 hours only!"
"spam","URGENT: Last 2 seats available in our AI course with Google certification. Enroll NOW at ai-certificate-fast.co.in. Expires tonight!"
"spam","Your CBSE result has a discrepancy. Verify and correct it at cbse-result-verify.xyz using your roll number. Deadline: 48 hours."
"spam","Get CONFIRMED Law school admission in NLU Delhi through our special quota program. Pay Rs. 2 Lakh. WhatsApp 9911223344 now!"
"spam","URGENT: Pay Rs. 25,000 within 2 hours to confirm your MBA seat at Alliance University. UPI: alliedu@ybl. Last warning!"
"spam","This week only: Complete degree programs online for just Rs. 5,000! UGC recognised. Enroll at degree-cheap.edu.xyz TODAY!"
"spam","Become a CERTIFIED DOCTOR online in 6 months! WHO-recognized MBBS equivalent. Only Rs. 1.2 Lakh. Call 9099887766 now!"
"spam","FREE COURCE on AI ML available 4 LIMITED TIME ONLY!! REGISTER at www.freecourse4u.xyz. ONLY 3 SEATS REMAING!!! HURRY UP NOW"
"spam","Get placed in top companies with our special placement-guarantee MBA! Only Rs. 2 Lakh. Jobs at TCS/Wipro/Accenture confirmed!"
"spam","FINAL NOTICE: Your college seat will be cancelled in 3 hours if you don't pay Rs. 12,000. Transfer to 9988776644@upi now!"
"spam","RUSH: Your form has been approved. Pay Rs. 18,000 now at confirm-seat-now.in to hold your spot. Offer expires at midnight!"
"spam","Guaranteed BBA seat in Delhi University through management quota! Pay Rs. 50,000 to confirm. Call: 7766554433. Hurry - 2 seats left!"
"spam","LAST CHANCE! Free Rs. 1 Lakh scholarship for backward class students. Register at freeScholarship.co.in today! Deadline: TONIGHT"
"spam","Easy Education Loan for women students! Up to Rs. 8 Lakh, interest-free for 2 years. Apply at womenedu-loan.co.in FAST!"
"spam","Govt job after B.Tech GUARANTEED through our campus placement network! Pay Rs. 15,000 upfront. Call 9988554433 today!"
"spam","PLACEMENT GUARANTEED or MONEY BACK! Our Full Stack course places you at Amazon/Google/Infosys. Enroll: hire-me-course.xyz"
"spam","Zero interest student loan - Rs. 10 Lakh. APPROVED WITHIN 1 HOUR! No collateral. Apply at studentcreditfast.in today."
"spam","Want a foreign university degree? Get authentic-looking transcripts and diplomas from 9900122233. Strictly confidential."
"spam","URGENT: Last 2 seats available in our AI course with Google certification. Enroll NOW at ai-certificate-fast.co.in. Expires tonight!"
"spam","YOU ARE SELECTED! International Rotary Club Scholarship - $5,000. Apply before it's too late at rotary-edu-award.com/apply"
"spam","Experience certificates, degree certificates, and bonafide letters for any institution. Instant WhatsApp delivery. 7788990011"
"spam","Get REAL-LOOKING UGC-approved degree certificate in just 3 days! Any university, any course. WhatsApp: 9988112200. 100% genuine!"
"spam","LAST CHANCE! Free Rs. 1 Lakh scholarship for backward class students. Register at freeScholarship.co.in today! Deadline: TONIGHT"
"spam","This week only: Complete degree programs online for just Rs. 5,000! UGC recognised. Enroll at degree-cheap.edu.xyz TODAY!"
"spam","Get education loan APPROVED in 24 hours! No documents needed. Apply at fastloan-edu.co.in. WhatsApp 9900112233 for instant help."
"spam","Claim your pre-confirmed BCA seat before someone else does! Just pay Rs. 5,000 advance now. UPI: bcaseat@icici. Only today!"
"spam","You're PRE-SELECTED for free course with Google certificate! Just pay a ONE-TIME Rs. 999 activation fee at google-cert-free.xyz"
"spam","TOP RANK in JEE GUARANTEED with our secret study materials! Pay Rs. 2,999 at topjee-materials.xyz. Limited copies. Order NOW!"
"spam","100% admission guarantee for your child in top engineering college. JEE score not required! Pay Rs. 40,000 now. 9777000111"
"spam","ADMISSION GUARANTEED in NIT/IIT through special backdoor quota. Pay Rs. 1.5 Lakh to confirm your seat TODAY. WhatsApp: 9090909090"
"spam","Narendra Modi Scholarship Yojana 2024: Rs. 75,000 for every student! Apply at pmscholarship-apply.in with your Aadhaar. Act now!"
"spam","Get placed in top companies with our special placement-guarantee MBA! Only Rs. 2 Lakh. Jobs at TCS/Wipro/Accenture confirmed!"
"spam","Easy Education Loan for women students! Up to Rs. 8 Lakh, interest-free for 2 years. Apply at womenedu-loan.co.in FAST!"
"spam","Guaranteed BBA seat in Delhi University through management quota! Pay Rs. 50,000 to confirm. Call: 7766554433. Hurry - 2 seats left!"
"spam","B.Tech / MBA / MBBS CERTIFICATES available without attending classes! Recognized degrees in 5 days. Call 8866554422 NOW."
"spam","Zero interest student loan - Rs. 10 Lakh. APPROVED WITHIN 1 HOUR! No collateral. Apply at studentcreditfast.in today."
"spam","LAST CHANCE! Free Rs. 1 Lakh scholarship for backward class students. Register at freeScholarship.co.in today! Deadline: TONIGHT"
"spam","YOU ARE SELECTED! International Rotary Club Scholarship - $5,000. Apply before it's too late at rotary-edu-award.com/apply"
"spam","GOVT EDUCATION LOAN SCHEME 2024: Rs. 12 Lakh for every student, no guarantor needed! Register at edu-yojana-apply.xyz ASAP!"
"spam","MBA seats available through management quota at SRCC and LSR. Rs. 80,000 advance confirms your seat. Limited offer! Call 9898989898"
"spam","GUARANTEED ADMISSION to Top MBA Colleges! 100% seat confirmation in IIM/XLRI. Call NOW: 9988776655. Limited seats! Act FAST!!"
"spam","WARNING: Your university account shows suspicious login. Immediate action required at account-safety-univ.xyz. Enter credentials."
"spam","Become an IAS/IPS officer with our guaranteed program! 90% success rate. Pay Rs. 80,000 to enroll. Limited batch. 9911223344."
"spam","100% admission guarantee for your child in top engineering college. JEE score not required! Pay Rs. 40,000 now. 9777000111"
"spam","Access your university's new secure portal at universitylogin-update.xyz. Use old credentials. Update mandatory by tonight."
"spam","Your fee payment portal session has expired. Click to reactivate: feepay-reactivate.xyz. Use your current credentials."
"spam","SHOCKING!! Govt is giving FREE laptop 2 every student who registers b4 midnight!! Go 2 laptop-yojana.in NOW!!! REAL OFFER!!!"
"spam","Narendra Modi Scholarship Yojana 2024: Rs. 75,000 for every student! Apply at pmscholarship-apply.in with your Aadhaar. Act now!"
"spam","U HAVE WON EDUAWARD 2024!!! Claim ur Rs.2,00,000 prize at CLICK HERE: www.eduaward-claim.xyz. SEND OTP & bank details ASAP!!"
"spam","EMERGENCY ANNOUNCEMENT: Govt releasing free MBBS seats for OBC/SC/ST students. Apply IMMEDIATELY at freembbs2024.xyz"
"spam","Want a foreign university degree? Get authentic-looking transcripts and diplomas from 9900122233. Strictly confidential."
"spam","DIRECT PhD admission without entrance exam! Reputed deemed university. Only 3 seats left. Confirm by paying Rs. 30,000. Call Now!"
"spam","Secure your child's admission to CBSE Tier-1 school without waiting list! Donation: Rs. 75,000. Call principal's secretary: 9123456789"
"spam","Claim your PM free laptop! Apply at pm-laptop-yojana-apply.xyz with Aadhaar, student ID and bank account number. Only today!"
"spam","FINAL NOTICE: Your college seat will be cancelled in 3 hours if you don't pay Rs. 12,000. Transfer to 9988776644@upi now!"
"spam","Get verified-looking overseas degree from UK/US/Canada university! Perfect for job applications. WhatsApp only: 9090121212"
"spam","RUSH: Your form has been approved. Pay Rs. 18,000 now at confirm-seat-now.in to hold your spot. Offer expires at midnight!"
"spam","B.Tech direct admission without JEE! Top-ranked private university. Pay Rs. 20,000 advance to hold your seat. Call 8800112233."
"spam","FREE scholarship worth Rs. 3 Lakh for ITI/Diploma students. Apply at scholarshipportal-india.net. Deadline extended ONLY FOR TODAY"
"spam","Get your NEET rank upgraded through our special revision program. Seats: 10. Cost: Rs. 5 Lakh. Call 9988443322. Confidential."
"spam","Earn Rs. 5,000/day while studying! Just refer 5 friends to our course. Register at studyearn-mlm.xyz. No experience needed!"
"spam","Your student email has been flagged. Verify your account at edu-email-verify.xyz within 2 hours to prevent suspension."
"spam","Narendra Modi Scholarship Yojana 2024: Rs. 75,000 for every student! Apply at pmscholarship-apply.in with your Aadhaar. Act now!"
"spam","CONGRATULATIONS ur NAME IS IN WINNRS LIST!! Get Rs.90000 FREE scholarship NOW!! watsapp 9090909090 ASAP dont delay!!!"
"spam","Education loan for abroad studies instantly! $50,000 with no credit check. Apply at globaledu-loan.xyz. Call 9988001122 NOW!"
"spam","OMG FREE BBA SEAT in Delhi!! Limited offer ends TONIGHT! Just fill form at freebba-delhi.xyz & pay processing fees of Rs.2000 only"
"spam","We detected unusual activity in your college portal account. Secure it now at verify-studentid.in using your current login."
"spam","Degree and marksheets from reputed universities AVAILABLE. Any course, any year. Contact: certify.fake@gmail.com or 8877001122"
